Utility,county,pcr_target,Date,SARS-2 Copies/L (uncorrected),pcr_target_cl_95_lo,pcr_target_cl_95_up,sample_id,quality_flag,flow_rate,sample_type,lab_phase,pcr_target_below_lod,reporting_jurisdiction,wwtp_jurisdiction,sewershed_name_in_case_linelist,sewershed_name_in_spatial_file,upstream_location_specify_nwss_dcipher
Utility5,08003,sars-cov-2,2023-01-17,473935,41879,391721,UE20230117,no,0.67,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-19,339243,133393,339243,UE20230119,no,0.61,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-23,420106,-3142,183027,UE20230123,yes,0.6,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-26,123881,123881,123881,UE20230126,no,0.6,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-30,284828,27896,84201,UE20230130,no,0.61,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-02,452473,386880,195323,UE20230202,no,0.6,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-06,232216,232216,64289,UE20230206,no,NA,not specified,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-09,11629,11629,11629,UE20230209,no,0.64,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-13,490672,50074,490672,UE20230213,no,0.62,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-16,509560,309492,346400,UE20230216,no,0.63,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-21,193811,193811,193811,UE20230221,no,0.66,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-23,304872,248079,275592,UE20230223,no,0.78,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-27,234453,234453,234453,UE20230227,no,0.69,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-02,162219,162219,73497,UE20230302,no,0.64,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-06,426325,112627,426325,UE20230306,no,0.62,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-13,24339,24339,24339,UE20230313,no,0.74,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-16,48942,48942,48942,UE20230316,no,0.79,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-20,271452,211404,271452,UE20230320,no,0.66,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-23,257017,257017,257017,UE20230323,no,0.88,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-27,218911,218911,218911,UE20230327,no,0.64,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-30,470774,260485,354554,UE20230330,no,0.77,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-03,148561,148561,97522,UE20230403,no,0.73,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-06,199905,198363,199905,UE20230406,no,0.69,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-13,53814,53814,53814,UE20230413,no,0.76,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-18,63929,63929,63929,UE20230418,no,0.7,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-20,328676,20057,45643,UE20230420,no,0.73,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-24,347183,347183,194457,UE20230424,no,0.71,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-27,15298,15298,15298,UE20230427,no,0.75,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-01,137351,104767,79313,UE20230501,no,0.71,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-04,517660,173161,203027,UE20230504,no,0.76,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-08,495739,433714,427764,UE20230508,no,0.74,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-11,297180,241118,297180,UE20230511,no,0.74,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-15,410219,266519,342693,UE20230515,no,0.74,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-18,407719,-6492,179650,UE20230518,yes,0.8,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-25,203412,203412,203412,UE20230525,no,0.9,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-01,51184,51184,51184,UE20230601,no,0.8,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-05,70329,70329,70329,UE20230605,no,0.83,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-08,282902,282902,82176,UE20230608,no,0.9,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-12,277072,7685,277072,UE20230612,no,0.85,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-22,454583,92792,217698,UE20230622,no,NA,NA,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,co,CO,UTILITY5 RWWTF,City of Utility5,NA
Utility5,08003,sars-cov-2,2023-07-03,83721,83721,83721,UE20230703,no,0.89,24-hr flow-weighted composite,Lab Phase 1,no,co,CO,UTILITY5 RWWTF,City of Utility5,NA
