"","reporting_jurisdiction","county_names","other_jurisdiction","zipcode","population_served","sewage_travel_time","sample_location","sample_location_specify","institution_type","epaid","wwtp_name","wwtp_jurisdiction","capacity_mgd","industrial_input","stormwater_input","influent_equilibrated","sample_type","composite_freq","sample_matrix","collection_storage_time","collection_storage_temp","pasteurized","pretreatment","pretreatment_specify","solids_separation","concentration_method","extraction_method","pre_conc_storage_time","pre_conc_storage_temp","pre_ext_storage_time","pre_ext_storage_temp","tot_conc_vol","ext_blank","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","pcr_target","pcr_gene_target","pcr_gene_target_ref","pcr_type","lod_ref","hum_frac_target_mic","hum_frac_target_mic_ref","hum_frac_target_chem","hum_frac_target_chem_ref","other_norm_name","other_norm_ref","quant_stan_type","stan_ref","inhibition_method","num_no_target_control","sample_collect_date","sample_collect_time","flow_rate","ph","conductivity","tss","collection_water_temp","equiv_sewage_amt","sample_id","lab_id","qc_ignore","analysis_ignore","validated_method","test_result_date","pcr_target_units","pcr_target_avg_conc","pcr_target_std_error","pcr_target_cl_95_lo","pcr_target_cl_95_up","pcr_target_below_lod","lod_sewage","ntc_amplify","rec_eff_percent","inhibition_detect","inhibition_adjust","hum_frac_mic_conc","hum_frac_mic_unit","hum_frac_chem_conc","hum_frac_chem_unit","other_norm_conc","other_norm_unit","quality_flag","major_lab_method","major_lab_method_desc","qc_internal"
"1936","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/5/2022","-2208963600",7.437,NA,NA,NA,NA,44045,"UD20220705","CDPHE",NA,NA,NA,"8/5/2022","copies/L wastewater",109579,29044,109579,34292,NA,4000,"no",31.66898,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1937","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","ddpcr","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/5/2023","-2208963600",6.46,NA,NA,NA,NA,44045,"UD20230705","CDPHE",NA,NA,NA,"7/28/2023","copies/L wastewater",113135,2229,113135,113135,"no",4000,"no",43.48028,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1938","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/6/2022","-2208963600",8.06,NA,NA,NA,NA,44045,"UD20220706","CDPHE",NA,NA,NA,"7/10/2022","copies/L wastewater",101396,25981,76242,52355,NA,4000,"no",20.29439,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1939","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,NA,NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/10/2023","-2208963600",NA,NA,NA,NA,NA,44045,"UD20230710","CDPHE",NA,NA,NA,"7/14/2023","copies/L wastewater",223364,30297,101774,223364,"no",4000,"no",22.56457,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1940","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/10/2024","-2209049040",6.81,NA,NA,NA,NA,44045,"UD20240710","CDPHE",NA,NA,"yes","7/18/2024","copies/L wastewater",99115,25452,99115,99115,NA,4000,"no",8.95,"no","no",NA,NA,NA,NA,0,"","yes",NA,NA,"PASS"
"1941","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/11/2022","-2208963600",7.74,NA,NA,NA,NA,44045,"UD20220711","CDPHE",NA,NA,NA,"7/15/2022","copies/L wastewater",106356,39383,106356,102209,NA,4000,"no",29.32384,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1942","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/12/2023","-2208963600",6.91,NA,NA,NA,NA,44045,"UD20230712","CDPHE",NA,NA,NA,"7/17/2023","copies/L wastewater",202909,12753,202909,202909,"no",4000,"no",38.86857,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1943","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/13/2022","-2208963600",7.799,NA,NA,NA,NA,44045,"UD20220713","CDPHE",NA,NA,NA,"8/5/2022","copies/L wastewater",200777,7289,164916,200777,NA,4000,"no",30.38899,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1944","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.1,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/15/2024","-2209049280",6.72,NA,NA,NA,NA,44045,"UD20240715","CDPHE",NA,NA,"yes","7/22/2024","copies/L wastewater",263448,NA,-7395,119742,"no",4000,"no",9.25,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1945","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",3.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/17/2023","-2208963600",6.73,NA,NA,NA,NA,44045,"UD20230717","CDPHE",NA,NA,NA,"7/24/2023","copies/L wastewater",179619,32079,179619,76502,"no",4000,"no",45.84,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1946","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.8,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/17/2024","-2209048740",6.76,NA,NA,NA,NA,44045,"UD20240717","CDPHE",NA,NA,"yes","7/22/2024","copies/L wastewater",300272,NA,291273,94419,"no",4000,"no",12,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1947","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/18/2022","-2208963600",8.48,NA,NA,NA,NA,44045,"UD20220718","CDPHE",NA,NA,NA,"7/19/2022","copies/L wastewater",330263,34353,18538,187840,NA,4000,"no",19.71008,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1948","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",31.25,"sars-cov-2","N2","CDC N2 Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/19/2023","-2208963600",6.82,NA,NA,NA,NA,44045,"UD20230719","CDPHE",NA,NA,NA,"7/24/2023","copies/L wastewater",115572,37513,96504,115572,"no",4000,"no",43.4176,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1949","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/20/2022","-2208963600",8.51,NA,NA,NA,NA,44045,"UD20220720","CDPHE",NA,NA,NA,"7/29/2022","copies/L wastewater",38277,19707,38277,35136,NA,4000,"no",30.80494,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1950","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,3.1,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/22/2024","-2209048740",6.83,NA,NA,NA,NA,44045,"UD20240722","CDPHE",NA,NA,"yes","7/25/2024","copies/L wastewater",274239,31321,119268,274239,"no",4000,"no",23,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1951","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,NA,NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"sars-cov-2","N2","CDC N2 Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/24/2023","-2208963600",NA,NA,NA,NA,NA,44045,"UD20230724","CDPHE",NA,NA,NA,"7/27/2023","copies/L wastewater",37487,13736,37487,37487,"no",4000,"no",57.448,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1952","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/24/2024","-2209048980",6.85,NA,NA,NA,NA,44045,"UD20240724","CDPHE",NA,NA,"yes","7/29/2024","copies/L wastewater",271240,NA,67954,45676,"yes",4000,"no",1.55,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
"1953","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"24-hr flow-weighted composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"innovaprep ultrafiltration","EZ-1",0,NA,NA,40,40,"no","MHV","raw sample",NA,"sars-cov-2","n2","CDC N2 primers","ddpcr","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/25/2022","-2208963600",NA,NA,NA,NA,NA,44045,"UD20220725","CDPHE",NA,NA,NA,"7/29/2022","copies/L wastewater",53207,5982,1493,53207,NA,4000,"no",27.7639,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1954","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"composite",NA,"raw wastewater",NA,0,"no","no",NA,NA,"kingfisher MAGMax viral enrichment + extraction","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",50,"sars-cov-2","N2","CDC N2 Primers","dPCR","Samples of known concentration are run in triplicate and backcalculated to determine lowest concentration consistently detectable on platform","pepper mild mottle virus","Kitajima, M., Sassi, H.P. & Torrey, J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/26/2023","-2208963600",7.1,NA,NA,NA,NA,44045,"UD20230726","CDPHE",NA,NA,NA,"7/31/2023","copies/L wastewater",56887,14059,56887,56887,"no",4000,"no",20.232,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,NA
"1955","CO","8077",NA,81505,89286,NA,"primary influent",NA,"not institution specific","CO0040053","Utility4","CO",12.5,NA,NA,NA,"Composite",NA,"raw wastewater",NA,2.6,"no","no",NA,NA,"thermo magmax wastewater ultra nucleic acid isolation kit","kingfisher MAGMax viral enrichment + extraction",0,NA,NA,40,10,"no","MHV","raw sample",60.5,"sars-cov-2","N2","CDC N2 Primers","dPCR","Bio-Rad. (2021). Qualitative assay for use on the QX200(tm) and QXDx(tm) Droplet Digital(tm) PCR Systems: Instructions for Use. Retrieved from https://www.fda.gov/media/137579/download","pepper mild mottle virus","Kitajima, M., Sassi, H.P. , J.R. Pepper mild mottle virus as a water quality indicator. npj Clean Water 1, 19 (2018). https://doi.org/10.1038/s41545-018-0019-5",NA,NA,NA,NA,"rna","(2019-nCoV/USA-WA1/2020)","We spike-in MHV standard for signs of molecular inhibition from the wastewater samples.",1,"7/29/2024","-2209048680",6.9,NA,NA,NA,NA,44045,"UD20240729","CDPHE",NA,NA,"yes","8/2/2024","copies/L wastewater",11895,5524,11895,11895,"no",4000,"no",23.5,"no","no",NA,NA,NA,NA,0,"","no",NA,NA,"PASS"
