"","wwtp_name","sample_id","sample_collect_date","flu_pcr_target","flu_pcr_target_avg_conc","h5_pcr_target_avg_conc","h5_detected","h3_pcr_target_avg_conc","h3_detected","h1_pcr_target_avg_conc","h1_detected"
"1624","Utility5","UE20250327","2025-03-27","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1625","Utility5",NA,"2025-03-28","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1626","Utility5",NA,"2025-03-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1627","Utility5",NA,"2025-03-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1628","Utility5","UE20250331","2025-03-31","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1629","Utility5",NA,"2025-04-01","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1630","Utility5",NA,"2025-04-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1631","Utility5","UE20250403","2025-04-03","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1632","Utility5",NA,"2025-04-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1633","Utility5",NA,"2025-04-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1634","Utility5",NA,"2025-04-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1635","Utility5","UE20250407","2025-04-07","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1636","Utility5",NA,"2025-04-08","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1637","Utility5",NA,"2025-04-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1638","Utility5",NA,"2025-04-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1639","Utility5",NA,"2025-04-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1640","Utility5",NA,"2025-04-12","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1641","Utility5",NA,"2025-04-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1642","Utility5","UE20250414","2025-04-14","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1643","Utility5",NA,"2025-04-15","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1644","Utility5",NA,"2025-04-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1645","Utility5","UE20250417","2025-04-17","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1646","Utility5",NA,"2025-04-18","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1647","Utility5",NA,"2025-04-19","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1648","Utility5",NA,"2025-04-20","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1649","Utility5","UE20250421","2025-04-21","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1650","Utility5",NA,"2025-04-22","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1651","Utility5",NA,"2025-04-23","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1652","Utility5","UE20250424","2025-04-24","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1653","Utility5",NA,"2025-04-25","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1654","Utility5",NA,"2025-04-26","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1655","Utility5",NA,"2025-04-27","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1656","Utility5","UE20250428","2025-04-28","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1657","Utility5",NA,"2025-04-29","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1658","Utility5",NA,"2025-04-30","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1659","Utility5","UE20250501","2025-05-01","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1660","Utility5",NA,"2025-05-02","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1661","Utility5",NA,"2025-05-03","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1662","Utility5",NA,"2025-05-04","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1663","Utility5",NA,"2025-05-05","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1664","Utility5",NA,"2025-05-06","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1665","Utility5",NA,"2025-05-07","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1666","Utility5","UE20250508","2025-05-08","Inf_A-MP","2830527","600","Not Detected","600","Not Detected","600","Not Detected"
"1667","Utility5",NA,"2025-05-09","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1668","Utility5",NA,"2025-05-10","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1669","Utility5",NA,"2025-05-11","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1670","Utility5","UE20250512","2025-05-12","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1671","Utility5",NA,"2025-05-13","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1672","Utility5",NA,"2025-05-14","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1673","Utility5","UE20250515","2025-05-15","Inf_A-MP","600","600","Not Detected","600","Not Detected","600","Not Detected"
"1674","Utility5",NA,"2025-05-16","Inf_A-MP",NA,NA,"No Sample",NA,"No Sample",NA,"No Sample"
"1675","Utility5",NA,"2025-05-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1676","Utility5",NA,"2025-05-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1677","Utility5","UE20250519","2025-05-19","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1678","Utility5",NA,"2025-05-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1679","Utility5",NA,"2025-05-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1680","Utility5","UE20250522","2025-05-22","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1681","Utility5",NA,"2025-05-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1682","Utility5",NA,"2025-05-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1683","Utility5",NA,"2025-05-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1684","Utility5",NA,"2025-05-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1685","Utility5","UE20250527","2025-05-27","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1686","Utility5",NA,"2025-05-28","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1687","Utility5","UE20250529","2025-05-29","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1688","Utility5",NA,"2025-05-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1689","Utility5",NA,"2025-05-31","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1690","Utility5",NA,"2025-06-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1691","Utility5","UE20250602","2025-06-02","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1692","Utility5",NA,"2025-06-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1693","Utility5",NA,"2025-06-04","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1694","Utility5","UE20250605","2025-06-05","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1695","Utility5",NA,"2025-06-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1696","Utility5",NA,"2025-06-07","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1697","Utility5",NA,"2025-06-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1698","Utility5","UE20250609","2025-06-09","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1699","Utility5",NA,"2025-06-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1700","Utility5",NA,"2025-06-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1701","Utility5","UE20250612","2025-06-12","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1702","Utility5",NA,"2025-06-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1703","Utility5",NA,"2025-06-14","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1704","Utility5",NA,"2025-06-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1705","Utility5","UE20250616","2025-06-16","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1706","Utility5",NA,"2025-06-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1707","Utility5",NA,"2025-06-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1708","Utility5",NA,"2025-06-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1709","Utility5",NA,"2025-06-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1710","Utility5",NA,"2025-06-21","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1711","Utility5",NA,"2025-06-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1712","Utility5","UE20250623","2025-06-23","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1713","Utility5",NA,"2025-06-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1714","Utility5",NA,"2025-06-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1715","Utility5","UE20250626","2025-06-26","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1716","Utility5",NA,"2025-06-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1717","Utility5",NA,"2025-06-28","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1718","Utility5",NA,"2025-06-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1719","Utility5","UE20250630","2025-06-30","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1720","Utility5",NA,"2025-07-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1721","Utility5",NA,"2025-07-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1722","Utility5",NA,"2025-07-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1723","Utility5",NA,"2025-07-04","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1724","Utility5",NA,"2025-07-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1725","Utility5",NA,"2025-07-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1726","Utility5","UE20250707","2025-07-07","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1727","Utility5",NA,"2025-07-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1728","Utility5",NA,"2025-07-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1729","Utility5","UE20250710","2025-07-10","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1730","Utility5",NA,"2025-07-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1731","Utility5",NA,"2025-07-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1732","Utility5",NA,"2025-07-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1733","Utility5","UE20250714","2025-07-14","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1734","Utility5",NA,"2025-07-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1735","Utility5",NA,"2025-07-16","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1736","Utility5","UE20250717","2025-07-17","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1737","Utility5",NA,"2025-07-18","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1738","Utility5",NA,"2025-07-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1739","Utility5",NA,"2025-07-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1740","Utility5","UE20250721","2025-07-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1741","Utility5",NA,"2025-07-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1742","Utility5",NA,"2025-07-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1743","Utility5","UE20250724","2025-07-24","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1744","Utility5",NA,"2025-07-25","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1745","Utility5",NA,"2025-07-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1746","Utility5",NA,"2025-07-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1747","Utility5","UE20250728","2025-07-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1748","Utility5",NA,"2025-07-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1749","Utility5",NA,"2025-07-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1750","Utility5","UE20250731","2025-07-31","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1751","Utility5",NA,"2025-08-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1752","Utility5",NA,"2025-08-02","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1753","Utility5",NA,"2025-08-03","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1754","Utility5","UE20250804","2025-08-04","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1755","Utility5",NA,"2025-08-05","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1756","Utility5",NA,"2025-08-06","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1757","Utility5","UE20250807","2025-08-07","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1758","Utility5",NA,"2025-08-08","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1759","Utility5",NA,"2025-08-09","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1760","Utility5",NA,"2025-08-10","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1761","Utility5",NA,"2025-08-11","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1762","Utility5",NA,"2025-08-12","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1763","Utility5",NA,"2025-08-13","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1764","Utility5","UE20250814","2025-08-14","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1765","Utility5",NA,"2025-08-15","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1766","Utility5",NA,"2025-08-16","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1767","Utility5",NA,"2025-08-17","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1768","Utility5","UE20250818","2025-08-18","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1769","Utility5",NA,"2025-08-19","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1770","Utility5",NA,"2025-08-20","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1771","Utility5","UE20250821","2025-08-21","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1772","Utility5",NA,"2025-08-22","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1773","Utility5",NA,"2025-08-23","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1774","Utility5",NA,"2025-08-24","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1775","Utility5","UE20250825","2025-08-25","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1776","Utility5",NA,"2025-08-26","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1777","Utility5",NA,"2025-08-27","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1778","Utility5","UE20250828","2025-08-28","Inf_A-MP","600","600","Not Detected",NA,"Not Tested",NA,"Not Tested"
"1779","Utility5",NA,"2025-08-29","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1780","Utility5",NA,"2025-08-30","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1781","Utility5",NA,"2025-08-31","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1782","Utility5",NA,"2025-09-01","Inf_A-MP",NA,NA,"No Sample",NA,"Not Tested",NA,"Not Tested"
"1783","Utility5","UE20250902","2025-09-02","Inf_A-MP","600","600","Not Detected","600","Not Tested","600","Not Tested"
